train_id,station_code,arr_sched,arr_actual,dep_sched,dep_actual,arr_delay,dep_delay
15010_2025-11-15,PILIBHIT,,,2025-11-15 16:05,2025-11-15 16:06,0.0,1.0
15010_2025-11-15,PURANPUR,2025-11-15 17:05,2025-11-15 17:05,2025-11-15 17:10,2025-11-15 17:10,0.0,0.0
15010_2025-11-15,MAILANI71KMH,2025-11-15 18:00,2025-11-15 17:52,2025-11-15 18:05,2025-11-15 18:10,-8.0,5.0
15010_2025-11-15,GOLAGOKARANA,2025-11-15 18:28,2025-11-15 18:35,2025-11-15 18:30,2025-11-15 18:37,7.0,7.0
15010_2025-11-15,LAKHIMPUR120,2025-11-15 18:58,2025-11-15 19:05,2025-11-15 19:03,2025-11-15 19:09,7.0,6.0
15010_2025-11-15,HARGAON100KM,2025-11-15 19:20,2025-11-15 19:28,2025-11-15 19:22,2025-11-15 19:30,8.0,8.0
15010_2025-11-15,SITAPUR109KM,2025-11-15 19:47,2025-11-15 19:52,2025-11-15 19:52,2025-11-15 19:55,5.0,3.0
15010_2025-11-15,SIDHAULI104K,2025-11-15 20:22,2025-11-15 20:27,2025-11-15 20:24,2025-11-15 20:29,5.0,5.0
15010_2025-11-15,MOHIBULLAPUR,2025-11-15 20:55,2025-11-15 21:03,2025-11-15 20:57,2025-11-15 21:05,8.0,8.0
15010_2025-11-15,LUCKNOWCITY3,2025-11-15 21:16,2025-11-15 21:22,2025-11-15 21:18,2025-11-15 21:24,6.0,6.0
15010_2025-11-15,AISHBAGH17KM,2025-11-15 21:30,2025-11-15 21:33,2025-11-15 21:32,2025-11-15 21:35,3.0,3.0
15010_2025-11-15,LUCKNOW16KMH,2025-11-15 21:55,2025-11-15 21:49,2025-11-15 22:30,2025-11-15 22:30,-6.0,0.0
15010_2025-11-15,BADSHAHNAGAR,2025-11-15 22:58,2025-11-15 23:00,2025-11-15 23:01,2025-11-15 23:03,2.0,2.0
15010_2025-11-15,GOMTINAGAR45,2025-11-15 23:11,2025-11-15 23:11,2025-11-15 23:14,2025-11-15 23:14,0.0,0.0
15010_2025-11-15,BARABANKI48K,2025-11-15 23:51,2025-11-15 23:52,2025-11-15 23:53,2025-11-15 23:55,1.0,2.0
15010_2025-11-15,GONDA2KMHR,2025-11-15 01:10,2025-11-15 01:16,2025-11-15 01:15,2025-11-15 01:27,6.0,12.0
15010_2025-11-15,BALRAMPUR82K,2025-11-15 01:55,2025-11-15 02:12,2025-11-15 01:57,2025-11-15 02:15,17.0,18.0
15010_2025-11-15,JHARKHANDI,2025-11-15 02:05,2025-11-15 02:05,2025-11-15 02:07,2025-11-15 02:07,0.0,0.0
15010_2025-11-15,TULSIPUR72KM,2025-11-15 02:29,2025-11-15 02:42,2025-11-15 02:31,2025-11-15 02:44,13.0,13.0
15010_2025-11-15,PACHPERWA62K,2025-11-15 02:53,2025-11-15 03:17,2025-11-15 02:55,2025-11-15 03:20,24.0,25.0
15010_2025-11-15,BARHNI102KMH,2025-11-15 03:12,2025-11-15 03:35,2025-11-15 03:17,2025-11-15 03:39,23.0,22.0
15010_2025-11-15,SHOHRATGARH1,2025-11-15 03:38,2025-11-15 03:58,2025-11-15 03:40,2025-11-15 04:00,20.0,20.0
15010_2025-11-15,SIDDHARTHNAG,2025-11-15 04:13,2025-11-15 04:17,2025-11-15 04:15,2025-11-15 04:20,4.0,5.0
15010_2025-11-15,USKABAZAR78K,2025-11-15 04:26,2025-11-15 04:32,2025-11-15 04:28,2025-11-15 04:35,6.0,7.0
15010_2025-11-15,BRIDGMANGANJ,2025-11-15 04:43,2025-11-15 04:46,2025-11-15 04:45,2025-11-15 05:16,3.0,31.0
15010_2025-11-15,ANANDNAGAR10,2025-11-15 05:00,2025-11-15 05:29,2025-11-15 05:02,2025-11-15 05:35,29.0,33.0
15010_2025-11-15,CAMPIERGANJ6,2025-11-15 05:14,2025-11-15 05:46,2025-11-15 05:16,2025-11-15 05:48,32.0,32.0
15010_2025-11-15,PEPPEGANJ87K,2025-11-15 05:30,2025-11-15 06:00,2025-11-15 05:32,2025-11-15 06:03,30.0,31.0
15010_2025-11-15,MANIRAM81KMH,2025-11-15 05:50,2025-11-15 06:17,2025-11-15 05:52,2025-11-15 06:20,27.0,28.0
15010_2025-11-15,GORAKHPUR14K,2025-11-15 07:00,2025-11-15 07:13,,,13.0,13.0
15010_2025-11-15,ADSBYGOOGLEW,,,,,,
22160_2025-11-15,PURATCHITHAL,,,2025-11-15 13:15,2025-11-15 13:17,0.0,2.0
22160_2025-11-15,TIRUVALLUR86,2025-11-15 13:53,2025-11-15 14:03,2025-11-15 13:55,2025-11-15 14:05,10.0,10.0
22160_2025-11-15,ARAKKONAM108,2025-11-15 14:23,2025-11-15 14:29,2025-11-15 14:25,2025-11-15 14:31,6.0,6.0
22160_2025-11-15,TIRUTTANI76K,2025-11-15 14:43,2025-11-15 14:47,2025-11-15 14:45,2025-11-15 14:50,4.0,5.0
22160_2025-11-15,PUTTUR120KMH,2025-11-15 15:18,2025-11-15 15:14,2025-11-15 15:20,2025-11-15 15:20,-4.0,0.0
22160_2025-11-15,RENIGUNTA63K,2025-11-15 15:50,2025-11-15 15:58,2025-11-15 15:55,2025-11-15 16:20,8.0,25.0
22160_2025-11-15,KODURU123KMH,2025-11-15 16:29,2025-11-15 16:52,2025-11-15 16:30,2025-11-15 16:53,23.0,23.0
22160_2025-11-15,RAZAMPETA127,2025-11-15 16:54,2025-11-15 17:18,2025-11-15 16:55,2025-11-15 17:20,24.0,25.0
22160_2025-11-15,CUDDAPAH123K,2025-11-15 17:38,2025-11-15 18:00,2025-11-15 17:40,2025-11-15 18:03,22.0,23.0
22160_2025-11-15,YERRAGUNTLA1,2025-11-15 18:13,2025-11-15 18:37,2025-11-15 18:15,2025-11-15 18:39,24.0,24.0
22160_2025-11-15,TADIPATRI100,2025-11-15 19:04,2025-11-15 19:43,2025-11-15 19:05,2025-11-15 19:45,39.0,40.0
22160_2025-11-15,GOOTY132KMHR,2025-11-15 19:54,2025-11-15 20:20,2025-11-15 19:55,2025-11-15 20:22,26.0,27.0
22160_2025-11-15,GUNTAKAL112K,2025-11-15 20:30,2025-11-15 20:46,2025-11-15 20:35,2025-11-15 20:57,16.0,22.0
22160_2025-11-15,ADONI116KMHR,2025-11-15 21:18,2025-11-15 21:40,2025-11-15 21:20,2025-11-15 21:42,22.0,22.0
22160_2025-11-15,MANTHRALAYAM,2025-11-15 21:53,2025-11-15 22:08,2025-11-15 21:55,2025-11-15 22:10,15.0,15.0
22160_2025-11-15,RAICHUR127KM,2025-11-15 22:18,2025-11-15 22:32,2025-11-15 22:20,2025-11-15 22:35,14.0,15.0
22160_2025-11-15,KRISHNA113KM,2025-11-15 22:54,2025-11-15 22:57,2025-11-15 22:55,2025-11-15 22:59,3.0,4.0
22160_2025-11-15,YADGIR134KMH,2025-11-15 23:28,2025-11-15 23:30,2025-11-15 23:30,2025-11-15 00:10,2.0,-1400.0
22160_2025-11-15,WADI69KMHR,2025-11-15 01:10,2025-11-15 01:03,2025-11-15 01:15,2025-11-15 01:20,-7.0,5.0
22160_2025-11-15,KALABURAGI70,2025-11-15 01:55,2025-11-15 02:08,2025-11-15 01:58,2025-11-15 02:11,13.0,13.0
22160_2025-11-15,SOLAPUR96KMH,2025-11-15 04:00,2025-11-15 04:03,2025-11-15 04:05,2025-11-15 04:14,3.0,9.0
22160_2025-11-15,KURDUVADI139,2025-11-15 05:03,2025-11-15 05:09,2025-11-15 05:05,2025-11-15 05:11,6.0,6.0
22160_2025-11-15,DAUND126KMHR,2025-11-15 06:45,2025-11-15 06:34,2025-11-15 06:50,2025-11-15 06:50,-11.0,0.0
22160_2025-11-15,PUNE86KMHR,2025-11-15 08:10,2025-11-15 08:16,2025-11-15 08:20,2025-11-15 08:32,6.0,12.0
22160_2025-11-15,KHADKI38KMHR,2025-11-15 08:30,2025-11-15 08:46,2025-11-15 08:32,2025-11-15 08:47,16.0,15.0
22160_2025-11-15,DAPODI,2025-11-15 08:50,2025-11-15 08:50,2025-11-15 08:50,2025-11-15 08:50,0.0,0.0
22160_2025-11-15,ADSBYGOOGLEW,,,,,,
22160_2025-11-15,KALYAN,2025-11-15 10:47,2025-11-15 10:47,2025-11-15 10:50,2025-11-15 10:50,0.0,0.0
22160_2025-11-15,THANE,2025-11-15 11:22,2025-11-15 11:22,2025-11-15 11:25,2025-11-15 11:25,0.0,0.0
22160_2025-11-15,DADAR,2025-11-15 11:52,2025-11-15 11:52,2025-11-15 11:55,2025-11-15 11:55,0.0,0.0
22160_2025-11-15,CSHIVAJIMAHT,2025-11-15 12:30,2025-11-15 12:30,,,0.0,0.0
04021_2025-11-15,GORAKHPUR,,,2025-11-15 07:00,2025-11-15 16:58,0.0,598.0
04021_2025-11-15,BASTI41KMHR,2025-11-15 08:03,2025-11-15 19:18,2025-11-15 08:05,2025-11-15 19:23,675.0,678.0
04021_2025-11-15,GONDA55KMHR,2025-11-15 09:40,2025-11-15 21:52,2025-11-15 09:45,2025-11-15 21:57,732.0,732.0
04021_2025-11-15,LUCKNOW4KMHR,2025-11-15 13:15,2025-11-15 00:41,2025-11-15 13:25,2025-11-15 01:14,-754.0,-731.0
04021_2025-11-15,HARDOI95KMHR,2025-11-15 14:55,2025-11-15 02:56,2025-11-15 14:57,2025-11-15 02:59,-719.0,-718.0
04021_2025-11-15,SHAHJEHANPUR,2025-11-15 16:28,2025-11-15 04:02,2025-11-15 16:30,2025-11-15 04:04,-746.0,-746.0
04021_2025-11-15,BAREILLYNR88,2025-11-15 17:48,2025-11-15 05:19,2025-11-15 17:50,2025-11-15 05:30,-749.0,-740.0
04021_2025-11-15,MORADABAD74K,2025-11-15 19:40,2025-11-15 07:25,2025-11-15 19:45,2025-11-15 07:32,-735.0,-733.0
04021_2025-11-15,GAJRAULA,2025-11-15 08:43,2025-11-15 08:43,2025-11-15 08:43,2025-11-15 08:43,0.0,0.0
04021_2025-11-15,ADSBYGOOGLEW,,,,,,
04021_2025-11-15,HAPUR,2025-11-15 21:10,2025-11-15 21:10,2025-11-15 21:12,2025-11-15 21:12,0.0,0.0
04021_2025-11-15,GHAZIABAD,2025-11-15 22:10,2025-11-15 22:10,2025-11-15 22:15,2025-11-15 22:15,0.0,0.0
04021_2025-11-15,NEWDELHI,2025-11-15 23:10,2025-11-15 23:10,,,0.0,0.0
61609_2025-11-15,SATNA,,,2025-11-15 05:20,2025-11-15 05:59,0.0,39.0
61609_2025-11-15,SAGMA37KMHR,2025-11-15 05:28,2025-11-15 06:11,2025-11-15 05:30,2025-11-15 06:55,43.0,85.0
61609_2025-11-15,HATI,2025-11-15 05:33,2025-11-15 05:33,2025-11-15 05:35,2025-11-15 05:35,0.0,0.0
61609_2025-11-15,JAITWAR1KMHR,2025-11-15 05:43,2025-11-15 07:18,2025-11-15 05:45,2025-11-15 07:42,95.0,117.0
61609_2025-11-15,KHUTAHA155KM,2025-11-15 05:53,2025-11-15 07:47,2025-11-15 05:55,2025-11-15 07:47,114.0,112.0
61609_2025-11-15,CHITAHRA135K,2025-11-15 06:03,2025-11-15 07:52,2025-11-15 06:05,2025-11-15 07:53,109.0,108.0
61609_2025-11-15,MAJHAGAWAN11,2025-11-15 06:13,2025-11-15 07:58,2025-11-15 06:15,2025-11-15 07:59,105.0,104.0
61609_2025-11-15,TIKARIA54KMH,2025-11-15 06:23,2025-11-15 08:21,2025-11-15 06:25,2025-11-15 08:23,118.0,118.0
61609_2025-11-15,MARKUNDI31KM,2025-11-15 06:33,2025-11-15 08:45,2025-11-15 06:35,2025-11-15 06:35,132.0,0.0
61609_2025-11-15,ADSBYGOOGLEW,,,,,,
61609_2025-11-15,BANSAPAHAR,2025-11-15 07:01,2025-11-15 07:01,2025-11-15 07:02,2025-11-15 07:02,0.0,0.0
61609_2025-11-15,MANIKPUR,2025-11-15 07:25,2025-11-15 07:25,,,0.0,0.0
53343_2025-11-15,NSCBOSEJGOMO,,,2025-11-15 05:30,2025-11-15 05:35,0.0,5.0
53343_2025-11-15,TELO51KMHR,2025-11-15 05:39,2025-11-15 05:51,2025-11-15 05:41,2025-11-15 05:53,12.0,12.0
53343_2025-11-15,CHANDRAPURA7,2025-11-15 05:49,2025-11-15 06:03,2025-11-15 05:51,2025-11-15 06:13,14.0,22.0
53343_2025-11-15,BHANDARIDAH6,2025-11-15 06:00,2025-11-15 06:23,2025-11-15 06:02,2025-11-15 06:47,23.0,45.0
53343_2025-11-15,PHUSRO51KMHR,2025-11-15 06:08,2025-11-15 06:56,2025-11-15 06:10,2025-11-15 07:00,48.0,50.0
53343_2025-11-15,AMLO24KMHR,2025-11-15 06:15,2025-11-15 07:07,2025-11-15 06:17,2025-11-15 07:08,52.0,51.0
53343_2025-11-15,BERMO55KMHR,2025-11-15 06:23,2025-11-15 07:13,2025-11-15 06:25,2025-11-15 07:15,50.0,50.0
53343_2025-11-15,JARANGDIH,2025-11-15 06:30,2025-11-15 06:30,2025-11-15 06:32,2025-11-15 06:32,0.0,0.0
53343_2025-11-15,BOKAROTHERMA,2025-11-15 06:39,2025-11-15 07:36,2025-11-15 06:41,2025-11-15 07:37,57.0,56.0
53343_2025-11-15,GUMIA70KMHR,2025-11-15 06:48,2025-11-15 07:45,2025-11-15 06:50,2025-11-15 07:48,57.0,58.0
53343_2025-11-15,DUMRIBIHARE8,2025-11-15 06:58,2025-11-15 07:55,2025-11-15 07:00,2025-11-15 07:57,57.0,57.0
53343_2025-11-15,DANEA74KMHR,2025-11-15 07:12,2025-11-15 08:11,2025-11-15 07:14,2025-11-15 08:13,59.0,59.0
53343_2025-11-15,JOGESHWARBIH,2025-11-15 07:26,2025-11-15 08:23,2025-11-15 07:28,2025-11-15 08:25,57.0,57.0
53343_2025-11-15,CHAINPUR62KM,2025-11-15 07:35,2025-11-15 08:31,2025-11-15 07:37,2025-11-15 08:33,56.0,56.0
53343_2025-11-15,KARMAHAT66KM,2025-11-15 07:44,2025-11-15 08:40,2025-11-15 07:46,2025-11-15 08:41,56.0,55.0
53343_2025-11-15,ADSBYGOOGLEW,,,,,,
53343_2025-11-15,DIGWARHALT,2025-11-15 07:53,2025-11-15 07:53,2025-11-15 07:54,2025-11-15 07:54,0.0,0.0
53343_2025-11-15,RANCHIROAD,2025-11-15 08:01,2025-11-15 08:01,2025-11-15 08:03,2025-11-15 08:03,0.0,0.0
53343_2025-11-15,ARIGADA,2025-11-15 08:10,2025-11-15 08:10,2025-11-15 08:12,2025-11-15 08:12,0.0,0.0
53343_2025-11-15,BARKAKANA,2025-11-15 08:45,2025-11-15 08:45,2025-11-15 09:05,2025-11-15 09:05,0.0,0.0
53343_2025-11-15,BHURKUNDA,2025-11-15 09:20,2025-11-15 09:20,2025-11-15 09:22,2025-11-15 09:22,0.0,0.0
53343_2025-11-15,PATRATU,2025-11-15 09:30,2025-11-15 09:30,2025-11-15 09:32,2025-11-15 09:32,0.0,0.0
53343_2025-11-15,TOKISUD,2025-11-15 09:39,2025-11-15 09:39,2025-11-15 09:41,2025-11-15 09:41,0.0,0.0
53343_2025-11-15,HENDEGIR,2025-11-15 09:49,2025-11-15 09:49,2025-11-15 09:51,2025-11-15 09:51,0.0,0.0
53343_2025-11-15,KOLE,2025-11-15 09:59,2025-11-15 09:59,2025-11-15 10:00,2025-11-15 10:00,0.0,0.0
53343_2025-11-15,RAY,2025-11-15 10:07,2025-11-15 10:07,2025-11-15 10:09,2025-11-15 10:09,0.0,0.0
53343_2025-11-15,KHALARI,2025-11-15 10:17,2025-11-15 10:17,2025-11-15 10:19,2025-11-15 10:19,0.0,0.0
53343_2025-11-15,MCCLUSKIEGAN,2025-11-15 10:27,2025-11-15 10:27,2025-11-15 10:29,2025-11-15 10:29,0.0,0.0
53343_2025-11-15,NINDRA,2025-11-15 10:37,2025-11-15 10:37,2025-11-15 10:38,2025-11-15 10:38,0.0,0.0
53343_2025-11-15,MAHUAMILAN,2025-11-15 10:46,2025-11-15 10:46,2025-11-15 10:48,2025-11-15 10:48,0.0,0.0
53343_2025-11-15,TORI,2025-11-15 10:56,2025-11-15 10:56,2025-11-15 10:58,2025-11-15 10:58,0.0,0.0
53343_2025-11-15,CHETAR,2025-11-15 11:08,2025-11-15 11:08,2025-11-15 11:10,2025-11-15 11:10,0.0,0.0
53343_2025-11-15,RICHUGHUTU,2025-11-15 11:19,2025-11-15 11:19,2025-11-15 11:21,2025-11-15 11:21,0.0,0.0
53343_2025-11-15,DEMU,2025-11-15 11:29,2025-11-15 11:29,2025-11-15 11:31,2025-11-15 11:31,0.0,0.0
53343_2025-11-15,LATEHAR,2025-11-15 11:38,2025-11-15 11:38,2025-11-15 11:40,2025-11-15 11:40,0.0,0.0
53343_2025-11-15,BENDI,2025-11-15 11:48,2025-11-15 11:48,2025-11-15 11:50,2025-11-15 11:50,0.0,0.0
53343_2025-11-15,KUMENDI,2025-11-15 11:57,2025-11-15 11:57,2025-11-15 11:59,2025-11-15 11:59,0.0,0.0
53343_2025-11-15,HEHEGARAHALT,2025-11-15 12:09,2025-11-15 12:09,2025-11-15 12:11,2025-11-15 12:11,0.0,0.0
53343_2025-11-15,CHHIPADOHAR,2025-11-15 12:21,2025-11-15 12:21,2025-11-15 12:23,2025-11-15 12:23,0.0,0.0
53343_2025-11-15,BARWADIH,2025-11-15 12:35,2025-11-15 12:35,2025-11-15 12:40,2025-11-15 12:40,0.0,0.0
53343_2025-11-15,MANGRA,2025-11-15 12:46,2025-11-15 12:46,2025-11-15 12:48,2025-11-15 12:48,0.0,0.0
53343_2025-11-15,KECKHI,2025-11-15 12:58,2025-11-15 12:58,2025-11-15 13:00,2025-11-15 13:00,0.0,0.0
53343_2025-11-15,CHIANKI,2025-11-15 13:05,2025-11-15 13:05,2025-11-15 13:07,2025-11-15 13:07,0.0,0.0
53343_2025-11-15,DALTONGANJ,2025-11-15 13:41,2025-11-15 13:41,2025-11-15 13:46,2025-11-15 13:46,0.0,0.0
53343_2025-11-15,KAJRI,2025-11-15 13:54,2025-11-15 13:54,2025-11-15 13:56,2025-11-15 13:56,0.0,0.0
53343_2025-11-15,RAJHURA,2025-11-15 14:03,2025-11-15 14:03,2025-11-15 14:05,2025-11-15 14:05,0.0,0.0
53343_2025-11-15,LALGARHBIHAR,2025-11-15 14:12,2025-11-15 14:12,2025-11-15 14:13,2025-11-15 14:13,0.0,0.0
53343_2025-11-15,TOLRA,2025-11-15 14:19,2025-11-15 14:19,2025-11-15 14:21,2025-11-15 14:21,0.0,0.0
53343_2025-11-15,GARWAROAD,2025-11-15 14:55,2025-11-15 14:55,2025-11-15 15:00,2025-11-15 15:00,0.0,0.0
53343_2025-11-15,GARHWA,2025-11-15 15:09,2025-11-15 15:09,2025-11-15 15:11,2025-11-15 15:11,0.0,0.0
53343_2025-11-15,MERALGRAM,2025-11-15 15:21,2025-11-15 15:21,2025-11-15 15:23,2025-11-15 15:23,0.0,0.0
53343_2025-11-15,RAMNA,2025-11-15 15:33,2025-11-15 15:33,2025-11-15 15:35,2025-11-15 15:35,0.0,0.0
53343_2025-11-15,NAGARUNTARI,2025-11-15 15:47,2025-11-15 15:47,2025-11-15 15:49,2025-11-15 15:49,0.0,0.0
53343_2025-11-15,WYNDHAMGANJ,2025-11-15 16:00,2025-11-15 16:00,2025-11-15 16:02,2025-11-15 16:02,0.0,0.0
53343_2025-11-15,MAHUARIYA,2025-11-15 16:12,2025-11-15 16:12,2025-11-15 16:14,2025-11-15 16:14,0.0,0.0
53343_2025-11-15,DUDDHINAGAR,2025-11-15 16:38,2025-11-15 16:38,2025-11-15 16:40,2025-11-15 16:40,0.0,0.0
53343_2025-11-15,JHAROKHAS,2025-11-15 16:51,2025-11-15 16:51,2025-11-15 16:53,2025-11-15 16:53,0.0,0.0
53343_2025-11-15,MUIRPURROAD,2025-11-15 17:02,2025-11-15 17:02,2025-11-15 17:04,2025-11-15 17:04,0.0,0.0
53343_2025-11-15,RENUKUT,2025-11-15 17:28,2025-11-15 17:28,2025-11-15 17:30,2025-11-15 17:30,0.0,0.0
53343_2025-11-15,JOGIDIH,2025-11-15 17:42,2025-11-15 17:42,2025-11-15 17:44,2025-11-15 17:44,0.0,0.0
53343_2025-11-15,GURMURA,2025-11-15 17:56,2025-11-15 17:56,2025-11-15 17:58,2025-11-15 17:58,0.0,0.0
53343_2025-11-15,SALAIBANWA,2025-11-15 18:05,2025-11-15 18:05,2025-11-15 18:07,2025-11-15 18:07,0.0,0.0
53343_2025-11-15,BILLI,2025-11-15 18:18,2025-11-15 18:18,2025-11-15 18:20,2025-11-15 18:20,0.0,0.0
53343_2025-11-15,CHOPAN,2025-11-15 20:20,2025-11-15 20:20,,,0.0,0.0
09039_2025-11-14,UDHNA,,,2025-11-14 22:00,2025-11-14 22:00,0.0,0.0
09039_2025-11-14,CHALTHAN45KM,2025-11-14 22:18,2025-11-14 22:22,2025-11-14 22:20,2025-11-14 22:24,4.0,4.0
09039_2025-11-14,BARDOLI109KM,2025-11-14 22:35,2025-11-14 22:38,2025-11-14 22:37,2025-11-14 22:41,3.0,4.0
09039_2025-11-14,NANDURBAR5KM,2025-11-14 00:05,2025-11-14 00:25,2025-11-14 00:15,2025-11-14 00:34,20.0,19.0
09039_2025-11-14,AMALNER129KM,2025-11-14 01:25,2025-11-14 01:45,2025-11-14 01:27,2025-11-14 01:47,20.0,20.0
09039_2025-11-14,JALGAON93KMH,2025-11-14 02:28,2025-11-14 02:44,2025-11-14 02:30,2025-11-14 03:03,16.0,33.0
09039_2025-11-14,BHUSAVAL75KM,2025-11-14 02:55,2025-11-14 03:33,2025-11-14 03:05,2025-11-14 03:48,38.0,43.0
09039_2025-11-14,KHANDWAJUNCT,2025-11-14 05:30,2025-11-14 05:38,2025-11-14 05:35,2025-11-14 05:40,8.0,5.0
09039_2025-11-14,ITARSI121KMH,2025-11-14 08:30,2025-11-14 08:05,2025-11-14 08:40,2025-11-14 08:41,-25.0,1.0
09039_2025-11-14,JABALPUR56KM,2025-11-14 11:50,2025-11-14 15:20,2025-11-14 12:00,2025-11-14 15:32,210.0,212.0
09039_2025-11-14,KATNI54KMHR,2025-11-14 13:20,2025-11-14 18:06,2025-11-14 13:30,2025-11-14 18:33,286.0,303.0
09039_2025-11-14,SATNA81KMHR,2025-11-14 14:30,2025-11-14 20:27,2025-11-14 14:35,2025-11-14 20:50,357.0,375.0
09039_2025-11-14,MANIKPUR45KM,2025-11-14 16:00,2025-11-14 23:27,2025-11-14 16:02,2025-11-14 23:37,447.0,455.0
09039_2025-11-14,PRAYAGRAJCHH,2025-11-14 18:10,2025-11-14 01:03,2025-11-14 18:20,2025-11-14 01:19,-1027.0,-1021.0
09039_2025-11-14,MIRZAPUR86KM,2025-11-14 20:00,2025-11-14 02:47,2025-11-14 20:02,2025-11-14 02:50,-1033.0,-1032.0
09039_2025-11-14,PTDEENDAYALU,2025-11-14 22:25,2025-11-14 04:06,2025-11-14 22:35,2025-11-14 04:16,-1099.0,-1099.0
09039_2025-11-14,SASARAM82KMH,2025-11-14 23:45,2025-11-14 06:11,2025-11-14 23:47,2025-11-14 06:14,-1054.0,-1053.0
09039_2025-11-14,DEHRIONSONE8,2025-11-14 00:20,2025-11-14 06:35,2025-11-14 00:22,2025-11-14 06:38,375.0,376.0
09039_2025-11-14,GAYA105KMHR,2025-11-14 03:10,2025-11-14 07:55,2025-11-14 03:20,2025-11-14 08:02,285.0,282.0
09039_2025-11-14,PAHARPUR,2025-11-14 08:50,2025-11-14 08:50,2025-11-14 08:50,2025-11-14 08:50,0.0,0.0
09039_2025-11-14,ADSBYGOOGLEW,,,,,,
09039_2025-11-14,KODERMA,2025-11-14 04:40,2025-11-14 04:40,2025-11-14 04:42,2025-11-14 04:42,0.0,0.0
09039_2025-11-14,HAZARIBAGHRD,2025-11-14 05:08,2025-11-14 05:08,2025-11-14 05:10,2025-11-14 05:10,0.0,0.0
09039_2025-11-14,PARASNATH,2025-11-14 06:10,2025-11-14 06:10,2025-11-14 06:12,2025-11-14 06:12,0.0,0.0
09039_2025-11-14,NSCBOSEJGOMO,2025-11-14 06:30,2025-11-14 06:30,2025-11-14 06:32,2025-11-14 06:32,0.0,0.0
09039_2025-11-14,DHANBAD,2025-11-14 08:00,2025-11-14 08:00,,,0.0,0.0
63383_2025-11-15,VAISHALI,,,2025-11-15 05:15,2025-11-15 05:55,0.0,40.0
63383_2025-11-15,HAJIPUR48KMH,2025-11-15 06:05,2025-11-15 07:01,2025-11-15 06:10,2025-11-15 07:15,56.0,65.0
63383_2025-11-15,SONPUR55KMHR,2025-11-15 06:20,2025-11-15 07:25,2025-11-15 06:22,2025-11-15 07:31,65.0,69.0
63383_2025-11-15,PATLIPUTRA43,2025-11-15 06:55,2025-11-15 08:00,2025-11-15 07:05,2025-11-15 08:09,65.0,64.0
63383_2025-11-15,PATNA54KMHR,2025-11-15 07:35,2025-11-15 08:31,2025-11-15 07:40,2025-11-15 08:38,56.0,58.0
63383_2025-11-15,RAJENDRANAGA,2025-11-15 07:48,2025-11-15 08:44,2025-11-15 07:50,2025-11-15 08:48,56.0,58.0
63383_2025-11-15,ADSBYGOOGLEW,,,,,,
63383_2025-11-15,FATUHA,2025-11-15 08:15,2025-11-15 08:15,2025-11-15 08:17,2025-11-15 08:17,0.0,0.0
63383_2025-11-15,BAKHTIYARPUR,2025-11-15 08:55,2025-11-15 08:55,2025-11-15 08:57,2025-11-15 08:57,0.0,0.0
63383_2025-11-15,BIHARSHARIF,2025-11-15 09:35,2025-11-15 09:35,2025-11-15 09:37,2025-11-15 09:37,0.0,0.0
63383_2025-11-15,NALANDA,2025-11-15 09:55,2025-11-15 09:55,2025-11-15 09:57,2025-11-15 09:57,0.0,0.0
63383_2025-11-15,RAJGIR,2025-11-15 11:20,2025-11-15 11:20,2025-11-15 11:25,2025-11-15 11:25,0.0,0.0
63383_2025-11-15,TILAYA,2025-11-15 12:10,2025-11-15 12:10,2025-11-15 12:12,2025-11-15 12:12,0.0,0.0
63383_2025-11-15,GAYA,2025-11-15 13:20,2025-11-15 13:20,2025-11-15 13:30,2025-11-15 13:30,0.0,0.0
63383_2025-11-15,GURPA,2025-11-15 14:15,2025-11-15 14:15,2025-11-15 14:17,2025-11-15 14:17,0.0,0.0
63383_2025-11-15,KODERMA,2025-11-15 15:15,2025-11-15 15:15,,,0.0,0.0
61617_2025-11-15,ITARSI,,,2025-11-15 04:30,2025-11-15 04:30,0.0,0.0
61617_2025-11-15,GURRA74KMHR,2025-11-15 04:40,2025-11-15 04:44,2025-11-15 04:42,2025-11-15 04:46,4.0,4.0
61617_2025-11-15,SONTALAI95KM,2025-11-15 04:50,2025-11-15 04:54,2025-11-15 04:52,2025-11-15 04:56,4.0,4.0
61617_2025-11-15,BAGRATAWA84K,2025-11-15 05:02,2025-11-15 05:05,2025-11-15 05:04,2025-11-15 05:07,3.0,3.0
61617_2025-11-15,GURAMKHEDI95,2025-11-15 05:13,2025-11-15 05:20,2025-11-15 05:15,2025-11-15 05:22,7.0,7.0
61617_2025-11-15,SOHAGPUR95KM,2025-11-15 05:23,2025-11-15 05:32,2025-11-15 05:25,2025-11-15 05:34,9.0,9.0
61617_2025-11-15,PIPARIYA,2025-11-15 05:38,2025-11-15 05:38,2025-11-15 05:40,2025-11-15 05:40,0.0,0.0
61617_2025-11-15,BANKHEDI68KM,2025-11-15 05:53,2025-11-15 06:06,2025-11-15 05:55,2025-11-15 06:08,13.0,13.0
61617_2025-11-15,JUNEHTA,2025-11-15 05:59,2025-11-15 05:59,2025-11-15 06:00,2025-11-15 06:00,0.0,0.0
61617_2025-11-15,SALICHAUKARO,2025-11-15 06:08,2025-11-15 06:26,2025-11-15 06:10,2025-11-15 06:58,18.0,48.0
